STATEFP,COUNTYFP,state_abb,state,county,pct.forest,pct.employees,pct.earnings,pct.indigenous,nonmetro,rural
22,127,LA,Louisiana,Winn Parish,93.32,28.21,36.96,0.18,1,0
23,1,ME,Maine,Androscoggin,61.09,2.04,2.66,0.24,0,0
23,3,ME,Maine,Aroostook,87.32,7.32,9.1,1.84,1,0
23,5,ME,Maine,Cumberland,61.8,0.42,0.52,0.19,0,0
23,7,ME,Maine,Franklin,90.53,3.82,5.71,0.5,1,0
23,9,ME,Maine,Hancock,82.79,0.35,0.37,0.52,1,0
23,11,ME,Maine,Kennebec,63.02,0.39,0.4,0.63,1,0
23,13,ME,Maine,Knox,70.38,0.29,0.26,0.34,1,0
23,15,ME,Maine,Lincoln,63.03,0.1,0.11,0.41,1,1
23,17,ME,Maine,Oxford,88.83,6.35,7.81,0.31,1,0
23,19,ME,Maine,Penobscot,85.95,1.48,1.68,1.18,0,0
23,21,ME,Maine,Piscataquis,87.35,14.91,18.13,0.54,1,1
23,23,ME,Maine,Sagadahoc,64.82,0,0,0.34,0,0
23,25,ME,Maine,Somerset,89.89,12.19,19.63,0.44,1,0
23,27,ME,Maine,Waldo,79.12,1.7,1.66,0.46,1,0
23,29,ME,Maine,Washington,86.33,1.49,1.56,5.08,1,0
23,31,ME,Maine,York,71.13,0.53,0.58,0.43,0,0
24,1,MD,Maryland,Allegany,77.08,0.14,0.14,0.15,0,0
24,3,MD,Maryland,Anne Arundel,17.39,0.18,0.17,0.24,0,0
24,5,MD,Maryland,Baltimore,37.48,0.1,0.1,0.36,0,0
24,9,MD,Maryland,Calvert,44.3,0.67,0.66,0.18,0,0
24,11,MD,Maryland,Caroline,27.28,0.75,0.92,0.43,1,0
24,13,MD,Maryland,Carroll,15.44,1.14,1.22,0.27,0,0
24,15,MD,Maryland,Cecil,27.05,0.19,0.15,0.19,0,0
24,17,MD,Maryland,Charles,56.86,0.04,0.03,0.58,0,0
24,19,MD,Maryland,Dorchester,38.17,0.61,0.57,0.1,1,0
24,21,MD,Maryland,Frederick,31.79,1.12,0.95,0.32,0,0
24,23,MD,Maryland,Garrett,65.07,2.3,2.25,0.2,1,0
24,25,MD,Maryland,Harford,28.87,0.04,0.04,0.19,0,0
24,27,MD,Maryland,Howard,31,0.06,0.04,0.25,0,0
24,29,MD,Maryland,Kent,25.61,0,0,0.16,1,0
24,31,MD,Maryland,Montgomery,30.99,0.01,0.01,0.34,0,0
24,33,MD,Maryland,Prince George's,38.88,0,0,0.39,0,0
24,35,MD,Maryland,Queen Anne's,26.32,3.92,3.83,0.2,0,0
24,37,MD,Maryland,St. Mary's,44.9,0.04,0.03,0.14,0,0
24,39,MD,Maryland,Somerset,43.59,0,0,0.35,0,0
24,41,MD,Maryland,Talbot,29.4,1.12,0.73,0.2,1,0
24,43,MD,Maryland,Washington,43.87,0.27,0.22,0.33,0,0
24,45,MD,Maryland,Wicomico,47.13,0.34,0.39,0.21,0,0
24,47,MD,Maryland,Worcester,43.6,0,0,0.32,0,0
24,510,MD,Maryland,Baltimore city,3.86,0.13,0.08,0.29,0,0
25,1,MA,Massachusetts,Barnstable,38.19,0.06,0.05,0.61,0,0
25,3,MA,Massachusetts,Berkshire,77.71,1.29,4.66,0.38,0,0
25,5,MA,Massachusetts,Bristol,48.08,0.49,0.57,0.11,0,0
25,7,MA,Massachusetts,Dukes,40.2,0,0,0.73,1,0
25,9,MA,Massachusetts,Essex,38.73,0.2,0.2,0.26,0,0
25,11,MA,Massachusetts,Franklin,81.32,1.54,1.83,0.4,1,0
25,13,MA,Massachusetts,Hampden,73.62,0.95,1.16,0.29,0,0
25,15,MA,Massachusetts,Hampshire,60.07,1.34,1.82,0.21,0,0
25,17,MA,Massachusetts,Middlesex,44.63,0.15,0.11,0.22,0,0
25,19,MA,Massachusetts,Nantucket,43.1,0,0,0.38,1,0
25,21,MA,Massachusetts,Norfolk,41.6,0.13,0.14,0.16,0,0
25,23,MA,Massachusetts,Plymouth,47.93,0.07,0.07,0.18,0,0
25,25,MA,Massachusetts,Suffolk,0,0.02,0.01,0.33,0,0
25,27,MA,Massachusetts,Worcester,63.56,0.93,1.11,0.25,0,0
26,1,MI,Michigan,Alcona,67.2,5.12,6.81,0.64,1,1
26,3,MI,Michigan,Alger,91.08,10.99,11.75,3.48,1,0
26,5,MI,Michigan,Allegan,30.41,1.33,1.44,0.5,1,0
26,7,MI,Michigan,Alpena,71.11,4.61,5.86,0.6,1,0
26,9,MI,Michigan,Antrim,50.79,2.52,2.68,0.76,1,1
26,11,MI,Michigan,Arenac,44.41,0,0,1.25,1,1
26,13,MI,Michigan,Baraga,95.13,6.7,8.37,9.13,1,1
26,15,MI,Michigan,Barry,35.38,1.09,1.18,0.28,0,0
26,17,MI,Michigan,Bay,20.98,0.32,0.45,0.39,0,0
26,19,MI,Michigan,Benzie,58.35,0,0,1.71,1,1
26,21,MI,Michigan,Berrien,27.23,0.44,0.47,0.42,0,0
26,23,MI,Michigan,Branch,25.75,1.01,0.93,0.45,1,0
26,25,MI,Michigan,Calhoun,20.26,1.09,1.29,0.71,0,0
26,27,MI,Michigan,Cass,24.66,4.85,6.65,1.16,0,0
26,29,MI,Michigan,Charlevoix,60.19,0.11,0.09,1.56,1,0
26,31,MI,Michigan,Cheboygan,71.22,0.07,0.03,1.69,1,0
26,33,MI,Michigan,Chippewa,77.91,0.46,0.44,14.51,1,0
26,35,MI,Michigan,Clare,60.07,2.13,2.85,0.53,1,0
26,37,MI,Michigan,Clinton,13.5,0.52,0.53,0.18,0,0
26,39,MI,Michigan,Crawford,88.53,10.46,15.44,0.51,1,0
26,41,MI,Michigan,Delta,80.99,1.55,1.68,1.92,1,0
26,43,MI,Michigan,Dickinson,74.46,3.27,3.61,1.27,1,0
26,45,MI,Michigan,Eaton,20.09,1.07,1.04,0.53,0,0
26,47,MI,Michigan,Emmet,68.93,0.48,0.51,2.99,1,0
26,49,MI,Michigan,Genesee,22.59,0.38,0.33,0.4,0,0
26,51,MI,Michigan,Gladwin,77.08,2.35,3.01,0.66,1,0
26,53,MI,Michigan,Gogebic,91.55,8.49,12.26,2.84,1,0
26,55,MI,Michigan,Grand Traverse,68.5,0.08,0.14,1.13,1,0
26,57,MI,Michigan,Gratiot,13.17,0,0,0.57,1,0
26,59,MI,Michigan,Hillsdale,23.47,0.16,0.08,0.39,1,0
26,61,MI,Michigan,Houghton,86.6,0.81,0.95,0.37,1,0
26,63,MI,Michigan,Huron,16.93,0.06,0.03,0.24,1,0
26,65,MI,Michigan,Ingham,18.2,0,0,0.4,0,0
26,67,MI,Michigan,Ionia,22.17,1.27,1.49,0.33,1,0
26,69,MI,Michigan,Iosco,61.35,0.24,0.2,0.83,1,0
26,71,MI,Michigan,Iron,90.84,10.16,11.28,1.57,1,0
26,73,MI,Michigan,Isabella,35.24,0.23,0.27,3.4,1,0
26,75,MI,Michigan,Jackson,29.91,0.02,0,0.46,0,0
26,77,MI,Michigan,Kalamazoo,38.94,1.27,1.63,0.29,0,0
26,79,MI,Michigan,Kalkaska,79.46,0,0,0.76,1,0
26,81,MI,Michigan,Kent,35.4,1.08,1.13,0.45,0,0
26,83,MI,Michigan,Keweenaw,101.35,4.71,4.19,0,1,1
26,85,MI,Michigan,Lake,100.77,5.73,6.17,1.09,1,1
26,87,MI,Michigan,Lapeer,33.68,0.54,0.58,0.38,0,0
26,89,MI,Michigan,Leelanau,57.5,0,0,3.01,1,1
26,91,MI,Michigan,Lenawee,16.08,1.4,1.51,0.51,1,0
26,93,MI,Michigan,Livingston,24.7,0.13,0.19,0.35,0,0
26,95,MI,Michigan,Luce,89.87,14.62,22.19,5.7,1,0
26,97,MI,Michigan,Mackinac,90.85,4.62,3.34,16.97,1,0
26,99,MI,Michigan,Macomb,21.42,0.2,0.17,0.33,0,0
26,101,MI,Michigan,Manistee,65.24,0,0,1.63,1,0
26,103,MI,Michigan,Marquette,88,1.32,1.89,0.88,1,0
26,105,MI,Michigan,Mason,65.73,0.62,0.52,0.77,1,0
26,107,MI,Michigan,Mecosta,27.88,0.09,0.06,0.4,1,0
26,109,MI,Michigan,Menominee,76.33,8.43,12.03,2.32,1,0
26,111,MI,Michigan,Midland,43.22,0,0,0.53,0,0
26,113,MI,Michigan,Missaukee,56.53,14.64,17.52,0.63,1,1
26,115,MI,Michigan,Monroe,16.69,1.65,1.49,0.31,0,0
26,117,MI,Michigan,Montcalm,34.58,0,0,0.56,0,0
26,119,MI,Michigan,Montmorency,76.82,8.35,9.95,0.9,1,1
26,121,MI,Michigan,Muskegon,54.17,0.21,0.19,0.77,0,0
26,123,MI,Michigan,Newaygo,63.08,0.02,0.03,0.87,1,0
26,125,MI,Michigan,Oakland,28.18,0.1,0.07,0.29,0,0
26,127,MI,Michigan,Oceana,54.04,0.6,0.54,1.09,1,0
26,129,MI,Michigan,Ogemaw,55.46,1.29,1.37,1.08,1,1
26,131,MI,Michigan,Ontonagon,78.1,2.84,2.67,1.01,1,1
26,133,MI,Michigan,Osceola,59.39,1.72,1.47,0.84,1,1
26,135,MI,Michigan,Oscoda,92.5,6.05,7.35,0.68,1,1
26,137,MI,Michigan,Otsego,82.87,0.52,0.79,0.43,1,0
26,139,MI,Michigan,Ottawa,29.08,0.71,0.74,0.33,0,0
26,141,MI,Michigan,Presque Isle,67.44,10.31,9.49,0.33,1,0
26,143,MI,Michigan,Roscommon,72.09,0,0,0.92,1,0
26,145,MI,Michigan,Saginaw,18.39,0.08,0.09,0.31,0,0
26,147,MI,Michigan,St. Clair,25.72,0,0,0.2,0,0
26,149,MI,Michigan,St. Joseph,29.19,5.15,6.14,0.4,1,0
26,151,MI,Michigan,Sanilac,19.8,0,0,0.34,1,0
26,153,MI,Michigan,Schoolcraft,73.74,4.13,4.45,6.9,1,0
26,155,MI,Michigan,Shiawassee,11.35,0,0,0.28,1,0
26,157,MI,Michigan,Tuscola,24.97,0,0,0.32,1,0
26,159,MI,Michigan,Van Buren,25.56,0,0,1.06,0,0
26,161,MI,Michigan,Washtenaw,21.42,0.21,0.18,0.38,0,0
26,163,MI,Michigan,Wayne,8.73,0.3,0.24,0.34,0,0
26,165,MI,Michigan,Wexford,73.57,0.2,0.18,0.48,1,0
27,1,MN,Minnesota,Aitkin,64.3,4.75,5.91,2.27,1,1
27,3,MN,Minnesota,Anoka,21.37,0.65,0.73,0.69,0,0
27,5,MN,Minnesota,Becker,33.53,0.99,0.74,7.46,1,0
27,7,MN,Minnesota,Beltrami,52.02,1.65,2.86,20.76,1,0
27,9,MN,Minnesota,Benton,16.52,2.63,2.88,0.08,0,0
27,11,MN,Minnesota,Big Stone,1.76,0,0,0.06,1,1
27,13,MN,Minnesota,Blue Earth,6.15,0.08,0.14,0.38,0,0
27,15,MN,Minnesota,Brown,4.23,0,0,0.24,1,0
27,17,MN,Minnesota,Carlton,59.13,0.75,1.26,5.46,0,0
27,19,MN,Minnesota,Carver,6.25,0.04,0.03,0.21,0,0
27,21,MN,Minnesota,Cass,55.04,1.95,2,11.64,1,1
27,23,MN,Minnesota,Chippewa,1.43,0,0,2.99,1,0
27,25,MN,Minnesota,Chisago,21.7,0.08,0.08,0.49,0,0
27,27,MN,Minnesota,Clay,3.61,0,0,1.65,0,0
27,29,MN,Minnesota,Clearwater,47.27,1.38,0.87,8.51,1,1
27,31,MN,Minnesota,Cook,89.92,0,0,8.72,1,1
27,33,MN,Minnesota,Cottonwood,1.17,1.88,1,0.55,1,0
27,35,MN,Minnesota,Crow Wing,49.19,0.82,0.72,0.96,1,0
27,37,MN,Minnesota,Dakota,11.26,0.7,0.78,0.36,0,0
27,39,MN,Minnesota,Dodge,6.74,0,0,0.45,0,0
27,41,MN,Minnesota,Douglas,10.93,0.11,0.1,0.31,1,0
27,43,MN,Minnesota,Faribault,2,0,0,0.23,1,0
27,45,MN,Minnesota,Fillmore,17.04,1.54,1.76,0.05,0,0
27,47,MN,Minnesota,Freeborn,0.78,2.72,3.5,0.47,1,0
27,49,MN,Minnesota,Goodhue,14.39,0.43,0.37,1.02,1,0
27,51,MN,Minnesota,Grant,1.79,0,0,0.4,1,1
27,53,MN,Minnesota,Hennepin,9.53,0.25,0.22,0.75,0,0
27,55,MN,Minnesota,Houston,40.4,1.7,2.57,0.24,0,0
27,57,MN,Minnesota,Hubbard,59.9,5.23,6.86,2.19,1,0
27,59,MN,Minnesota,Isanti,26.01,1.18,1.2,0.43,0,0
27,61,MN,Minnesota,Itasca,73.61,2.36,2.51,3.68,1,0
27,63,MN,Minnesota,Jackson,2.53,0,0,0.1,1,0
27,65,MN,Minnesota,Kanabec,43.16,0,0,0.86,1,0
27,67,MN,Minnesota,Kandiyohi,7.69,0.03,0.02,0.42,1,0
27,69,MN,Minnesota,Kittson,13.93,0,0,0.37,1,1
27,71,MN,Minnesota,Koochiching,87.57,5.55,4.66,3.61,1,0
27,73,MN,Minnesota,Lac qui Parle,3.65,0,0,0.21,1,1
27,75,MN,Minnesota,Lake,88.54,5.26,8.91,0.98,1,0
27,77,MN,Minnesota,Lake of the Woods,49.66,0,0,0.29,1,1
27,79,MN,Minnesota,Le Sueur,7.31,0,0,0.2,0,0
27,81,MN,Minnesota,Lincoln,0.63,0,0,1.02,1,1
27,83,MN,Minnesota,Lyon,0.34,1.22,1.42,0.39,1,0
27,85,MN,Minnesota,McLeod,2.67,14.93,20.92,0.19,1,0
27,87,MN,Minnesota,Mahnomen,30.22,0,0,40.65,1,1
27,89,MN,Minnesota,Marshall,15.56,0,0,0.32,1,1
27,91,MN,Minnesota,Martin,1.02,0,0,0.19,1,0
27,93,MN,Minnesota,Meeker,4.35,0,0,0.19,1,0
27,95,MN,Minnesota,Mille Lacs,30.71,0.9,1.15,5.08,0,0
27,97,MN,Minnesota,Morrison,31,0.89,0.83,0.22,1,0
27,99,MN,Minnesota,Mower,0.74,0,0,0.56,1,0
27,101,MN,Minnesota,Murray,0.98,0,0,0.23,1,1
27,103,MN,Minnesota,Nicollet,6.01,1.39,1.16,0.03,0,0
27,105,MN,Minnesota,Nobles,0,0,0,0.63,1,0
27,107,MN,Minnesota,Norman,3.71,0,0,2.53,1,1
27,109,MN,Minnesota,Olmsted,13.66,0,0,0.36,0,0
27,111,MN,Minnesota,Otter Tail,14.11,0.97,0.94,0.53,1,0
27,113,MN,Minnesota,Pennington,9.94,0,0,1.75,1,0
27,115,MN,Minnesota,Pine,60.96,1.08,1.48,2.54,1,0
27,117,MN,Minnesota,Pipestone,0,2.04,2.81,1.69,1,0
27,119,MN,Minnesota,Polk,5.56,0,0,1.47,0,0
27,121,MN,Minnesota,Pope,4.77,0,0,0.21,1,1
27,123,MN,Minnesota,Ramsey,1.97,0.64,0.57,0.72,0,0
27,125,MN,Minnesota,Red Lake,11.77,0,0,1.32,1,1
27,127,MN,Minnesota,Redwood,1.86,6.38,7.78,4.9,1,0
27,129,MN,Minnesota,Renville,2.13,0,0,1.32,1,1
27,131,MN,Minnesota,Rice,14.1,0,0,0.49,1,0
27,133,MN,Minnesota,Rock,0,0,0,0.72,1,0
27,135,MN,Minnesota,Roseau,26.25,0.14,0.08,1.7,1,0
27,137,MN,Minnesota,St. Louis,73.31,0.31,0.31,1.9,0,0
27,139,MN,Minnesota,Scott,14.93,0.59,0.83,0.84,0,0
27,141,MN,Minnesota,Sherburne,27.66,1.19,1.9,0.63,0,0
27,143,MN,Minnesota,Sibley,5.48,0,0,0.36,0,0
27,145,MN,Minnesota,Stearns,10.25,0.71,0.85,0.28,0,0
27,147,MN,Minnesota,Steele,2.01,0,0,0.4,1,0
27,149,MN,Minnesota,Stevens,2.53,0,0,1.6,1,0
27,151,MN,Minnesota,Swift,3.25,0,0,0.44,1,0
27,153,MN,Minnesota,Todd,23.69,0.34,0.46,0.51,1,0
27,155,MN,Minnesota,Traverse,0.24,0,0,4.47,1,1
27,157,MN,Minnesota,Wabasha,24.66,0.15,0.11,0.26,0,0
27,159,MN,Minnesota,Wadena,32.71,1.32,1.17,0.79,1,0
27,161,MN,Minnesota,Waseca,3.66,0,0,0.96,1,0
27,163,MN,Minnesota,Washington,20.1,3.93,5.73,0.44,0,0
27,165,MN,Minnesota,Watonwan,2.33,0,0,0.7,1,0
27,167,MN,Minnesota,Wilkin,1.4,0,0,2.11,1,0
27,169,MN,Minnesota,Winona,39.57,0.07,0.06,0.36,1,0
27,171,MN,Minnesota,Wright,10.3,0.27,0.24,0.35,0,0
27,173,MN,Minnesota,Yellow Medicine,1.26,0,0,3.55,1,1
28,1,MS,Mississippi,Adams,66.53,1.52,1.44,0.24,1,0
28,3,MS,Mississippi,Alcorn,62.85,0.8,0.71,0.09,1,0
28,5,MS,Mississippi,Amite,82.34,27.7,34,0.02,1,1
28,7,MS,Mississippi,Attala,80.65,0.47,0.39,0.16,1,0
28,9,MS,Mississippi,Benton,75.66,0,0,0,0,0
28,11,MS,Mississippi,Bolivar,26.17,0,0,0.13,1,0
28,13,MS,Mississippi,Calhoun,67.24,12.36,19.4,0.16,1,1
28,15,MS,Mississippi,Carroll,76.87,3.28,3.6,0.06,1,1
28,17,MS,Mississippi,Chickasaw,48.71,6.05,7.5,0.12,1,0
28,19,MS,Mississippi,Choctaw,85.38,17.53,13.51,0.37,1,1
28,21,MS,Mississippi,Claiborne,76.66,5.12,4.22,0.14,1,1
28,23,MS,Mississippi,Clarke,82.38,3.66,2.79,0.06,1,1
28,25,MS,Mississippi,Clay,60.8,0,0,0.3,1,0
28,27,MS,Mississippi,Coahoma,18.25,0,0,0.1,1,0
28,29,MS,Mississippi,Copiah,84.11,0.63,0.89,0.03,0,0
28,31,MS,Mississippi,Covington,50.05,2.15,2.48,0.09,1,1
28,33,MS,Mississippi,DeSoto,36.08,0.71,0.98,0.19,0,0
28,35,MS,Mississippi,Forrest,68.95,1.73,1.9,0.22,0,0
28,37,MS,Mississippi,Franklin,88.91,3.33,3.73,0,1,1
28,39,MS,Mississippi,George,68.42,0.75,1,0.96,1,0
28,41,MS,Mississippi,Greene,87.24,17.49,16.2,0.39,1,1
28,43,MS,Mississippi,Grenada,52,7.32,11.26,0.63,1,0
28,45,MS,Mississippi,Hancock,65.26,0.1,0.08,0.58,0,0
28,47,MS,Mississippi,Harrison,73.76,0,0,0.6,0,0
28,49,MS,Mississippi,Hinds,44.33,0.31,0.28,0.13,0,0
28,51,MS,Mississippi,Holmes,74.38,0,0,0.05,1,0
28,53,MS,Mississippi,Humphreys,22.34,0,0,0.2,1,0
28,55,MS,Mississippi,Issaquena,49.88,0,0,0,1,1
28,57,MS,Mississippi,Itawamba,84.84,3.38,3.08,0.35,1,0
28,59,MS,Mississippi,Jackson,71.06,0.18,0.08,0.41,0,0
28,61,MS,Mississippi,Jasper,75.06,0.88,0.57,0.01,1,1
28,63,MS,Mississippi,Jefferson,81.12,3.55,4.01,0.15,1,1
28,65,MS,Mississippi,Jefferson Davis,72.66,0,0,0,1,1
28,67,MS,Mississippi,Jones,67.36,3.58,4.07,0.28,1,0
28,69,MS,Mississippi,Kemper,84.69,3.89,2.82,3.66,1,1
28,71,MS,Mississippi,Lafayette,62.58,0,0,0.19,1,0
28,73,MS,Mississippi,Lamar,71.12,1,1.53,0.13,0,0
28,75,MS,Mississippi,Lauderdale,73.4,1.05,0.96,0.24,1,0
28,77,MS,Mississippi,Lawrence,70.91,3.6,3.47,0.08,1,1
28,79,MS,Mississippi,Leake,78.28,1.38,2.33,5.64,1,0
28,81,MS,Mississippi,Lee,32.91,1.04,1.48,0.25,1,0
28,83,MS,Mississippi,Leflore,19.21,0,0,0,1,0
28,85,MS,Mississippi,Lincoln,80.84,4.98,5.62,0.01,1,0
28,87,MS,Mississippi,Lowndes,41.25,0.67,0.72,0.22,1,0
28,89,MS,Mississippi,Madison,54.33,0.06,0.04,0.2,0,0
28,91,MS,Mississippi,Marion,73.8,3.08,6.94,0.34,1,0
28,93,MS,Mississippi,Marshall,53.6,1.64,1.64,0.04,0,0
28,95,MS,Mississippi,Monroe,59.37,1.85,1.45,0.03,1,0
28,97,MS,Mississippi,Montgomery,85.27,4.04,4.18,0,1,0
28,99,MS,Mississippi,Neshoba,83.37,2.41,3.49,16.21,1,0
28,101,MS,Mississippi,Newton,81.08,5.48,6.49,5.15,1,0
28,103,MS,Mississippi,Noxubee,68.75,20.22,28.98,0.08,1,0
28,105,MS,Mississippi,Oktibbeha,81.57,0.34,0.42,0.14,1,0
28,107,MS,Mississippi,Panola,47.24,0.28,0.32,0.2,1,0
28,109,MS,Mississippi,Pearl River,69.04,0.73,1.2,0.16,1,0
28,111,MS,Mississippi,Perry,86.07,21.68,19.15,0,0,0
28,113,MS,Mississippi,Pike,64.38,3.72,7.5,0.4,1,0
28,115,MS,Mississippi,Pontotoc,53.13,1.55,1.59,0.03,1,0
28,117,MS,Mississippi,Prentiss,64.15,1.96,1.46,0,1,0
28,119,MS,Mississippi,Quitman,17.22,0,0,0,1,0
28,121,MS,Mississippi,Rankin,61.68,0.87,1.32,0.18,0,0
28,123,MS,Mississippi,Scott,74.19,3,3.09,0.48,1,0
28,125,MS,Mississippi,Sharkey,41.12,0,0,0.13,1,1
28,127,MS,Mississippi,Simpson,70.34,0.44,0.54,0.01,0,0
28,129,MS,Mississippi,Smith,73.43,33.92,39.79,0.19,1,1
28,131,MS,Mississippi,Stone,86.27,14.54,21.61,0.47,1,0
28,133,MS,Mississippi,Sunflower,3.27,0,0,0.43,1,0
28,135,MS,Mississippi,Tallahatchie,34.86,0,0,0.24,1,0
28,137,MS,Mississippi,Tate,45.7,0,0,0.32,0,0
28,139,MS,Mississippi,Tippah,79.89,0.32,0.37,0.13,1,0
28,141,MS,Mississippi,Tishomingo,67.69,3.36,3.91,0.17,1,1
28,143,MS,Mississippi,Tunica,24.99,0,0,0,0,0
28,145,MS,Mississippi,Union,44.46,0,0,0.23,1,0
28,147,MS,Mississippi,Walthall,75.98,12.9,17.41,0,1,1
28,149,MS,Mississippi,Warren,54.67,3.83,3.43,0.24,1,0
28,151,MS,Mississippi,Washington,10.6,0,0,0.12,1,0
28,153,MS,Mississippi,Wayne,77.62,10.2,13.42,0.31,1,0
28,155,MS,Mississippi,Webster,66.16,3.93,3.68,0.09,1,1
28,157,MS,Mississippi,Wilkinson,89.45,2.58,3.18,0,1,1
28,159,MS,Mississippi,Winston,73.93,10.55,12.5,0.61,1,0
28,161,MS,Mississippi,Yalobusha,77.43,0,0,0.35,1,0
28,163,MS,Mississippi,Yazoo,50.15,0.82,0.66,0.51,0,0
29,1,MO,Missouri,Adair,23.76,0,0,0.45,1,0
29,3,MO,Missouri,Andrew,11.34,0,0,0.76,0,0
29,5,MO,Missouri,Atchison,10.74,0,0,0.49,1,1
29,7,MO,Missouri,Audrain,13.24,0,0,0.49,1,0
29,9,MO,Missouri,Barry,41.1,0,0,0.81,1,0
29,11,MO,Missouri,Barton,19.31,3.17,2.58,1.92,1,0
29,13,MO,Missouri,Bates,20.83,0,0,0.66,0,0
29,15,MO,Missouri,Benton,52.13,0.87,1.09,1.14,1,0
29,17,MO,Missouri,Bollinger,48.99,7.16,6.48,0.81,0,0
29,19,MO,Missouri,Boone,37.23,0.06,0.05,0.45,0,0
29,21,MO,Missouri,Buchanan,16.27,0.15,0.09,0.56,0,0
29,23,MO,Missouri,Butler,29.1,0,0,0.52,1,0
29,25,MO,Missouri,Caldwell,5.74,0,0,0.66,0,0
29,27,MO,Missouri,Callaway,39.27,0,0,1.02,0,0
29,29,MO,Missouri,Camden,54.68,0,0,0.59,1,0
29,31,MO,Missouri,Cape Girardeau,31.07,0.13,0.12,0.23,0,0
29,33,MO,Missouri,Carroll,9.23,3.47,3.39,0.24,1,0
29,35,MO,Missouri,Carter,82.52,9.62,9.84,0.97,1,1
29,37,MO,Missouri,Cass,25.09,0.78,0.93,0.65,0,0
29,39,MO,Missouri,Cedar,29.87,0,0,0.26,1,0
29,41,MO,Missouri,Chariton,11.47,0,0,0.09,1,1
29,43,MO,Missouri,Christian,45.26,0,0,0.66,0,0
29,45,MO,Missouri,Clark,18.56,0,0,0.35,1,1
29,47,MO,Missouri,Clay,10.21,0.74,0.8,0.72,0,0
29,49,MO,Missouri,Clinton,2.27,3.91,3.53,1.01,0,0
29,51,MO,Missouri,Cole,45.04,0.3,0.34,0.39,0,0
29,53,MO,Missouri,Cooper,18.23,0,0,0.36,1,0
29,55,MO,Missouri,Crawford,62.37,6,6.52,0,1,0
29,57,MO,Missouri,Dade,13.92,0,0,0.95,1,1
29,59,MO,Missouri,Dallas,49.12,0,0,1.07,0,0
29,61,MO,Missouri,Daviess,15.39,0,0,0.4,1,1
29,63,MO,Missouri,DeKalb,12.49,0,0,0.9,0,0
29,65,MO,Missouri,Dent,70.55,4.86,5.67,0.65,1,0
29,67,MO,Missouri,Douglas,63.36,3.33,1.28,0.17,1,0
29,69,MO,Missouri,Dunklin,4.48,0,0,0.41,1,0
29,71,MO,Missouri,Franklin,49.87,1.37,1.65,0.24,0,0
29,73,MO,Missouri,Gasconade,52.55,1.59,1.76,0.33,1,0
29,75,MO,Missouri,Gentry,16.62,0,0,0.38,1,1
29,77,MO,Missouri,Greene,24.56,0.46,0.59,0.56,0,0
29,79,MO,Missouri,Grundy,10.16,0,0,1.48,1,0
29,81,MO,Missouri,Harrison,16.51,0,0,0.16,1,0
29,83,MO,Missouri,Henry,23.49,0,0,0.55,1,0
29,85,MO,Missouri,Hickory,53.03,0,0,1.7,1,1
29,87,MO,Missouri,Holt,7.87,0,0,0.85,1,1
29,89,MO,Missouri,Howard,28.13,0,0,0.53,1,0
29,91,MO,Missouri,Howell,41.85,6.71,6.59,0.54,1,0
29,93,MO,Missouri,Iron,86.6,1.09,0.66,0.8,1,0
29,95,MO,Missouri,Jackson,15.93,0.68,0.62,0.67,0,0
29,97,MO,Missouri,Jasper,17.91,1.6,1.75,1.75,0,0
29,99,MO,Missouri,Jefferson,49.05,0.01,0.01,0.31,0,0
29,101,MO,Missouri,Johnson,18.63,0.19,0.12,0.84,1,0
29,103,MO,Missouri,Knox,13.96,0,0,0.46,1,1
29,105,MO,Missouri,Laclede,53.43,4.07,7.31,0.79,1,0
29,107,MO,Missouri,Lafayette,8.18,0,0,0.36,0,0
29,109,MO,Missouri,Lawrence,21.31,1.23,1.1,0.51,1,0
29,111,MO,Missouri,Lewis,17.2,0,0,0.88,1,1
29,113,MO,Missouri,Lincoln,35.15,0.95,0.9,0.3,0,0
29,115,MO,Missouri,Linn,10.34,0,0,0.2,1,0
29,117,MO,Missouri,Livingston,14.85,0,0,0.68,1,0
29,119,MO,Missouri,McDonald,51.04,0.44,0.37,4.9,0,0
29,121,MO,Missouri,Macon,17.17,0,0,0.66,1,0
29,123,MO,Missouri,Madison,67.41,3.66,4.45,0.28,1,0
29,125,MO,Missouri,Maries,43.56,0,0,0.82,1,1
29,127,MO,Missouri,Marion,18.69,0,0,0.57,1,0
29,129,MO,Missouri,Mercer,15.97,0,0,0.11,1,1
29,131,MO,Missouri,Miller,48.77,0.48,0.4,0.95,1,0
29,133,MO,Missouri,Mississippi,7.65,0,0,1,1,0
29,135,MO,Missouri,Moniteau,16.95,2.09,1.61,0.56,0,0
29,137,MO,Missouri,Monroe,28.12,0,0,0.38,1,1
29,139,MO,Missouri,Montgomery,30.96,6.65,8.44,0.19,1,0
29,141,MO,Missouri,Morgan,43.61,0.15,0.14,0.5,1,1
29,143,MO,Missouri,New Madrid,6.16,0,0,0.38,1,0
29,145,MO,Missouri,Newton,26.41,0.24,0.2,3.24,0,0
29,147,MO,Missouri,Nodaway,6.54,0,0,0.34,1,0
29,149,MO,Missouri,Oregon,64.67,6.53,7.2,1.71,1,1
29,151,MO,Missouri,Osage,42.09,0.97,0.94,0.67,0,0
29,153,MO,Missouri,Ozark,56.55,0,0,0.44,1,1
